year,code,amount,name,topname,depname,depcat,cat,ref
2013,0117010101,350251000000,營利事業所得稅,稅課收入,財政部,所得稅,,1.1.1.1
2013,0117010102,344141000000,綜合所得稅,稅課收入,財政部,所得稅,,1.1.1.2
2013,0117010201,7288000000,遺產稅,稅課收入,財政部,遺產及贈與稅,,1.1.2.1
2013,0117010202,3124000000,贈與稅,稅課收入,財政部,遺產及贈與稅,,1.1.2.2
2013,0402010301,NaN,一般賠償收入,罰款及賠償收入,總統府,賠償收入,,2.1.1.1
2013,0402300301,NaN,一般賠償收入,罰款及賠償收入,國史館,賠償收入,,2.2.1.1
2013,0402310301,NaN,一般賠償收入,罰款及賠償收入,國史館臺灣文獻館,賠償收入,,2.3.1.1
2013,0402400301,7235000,一般賠償收入,罰款及賠償收入,中央研究院,賠償收入,,2.4.1.1
2013,0403010301,84000,一般賠償收入,罰款及賠償收入,行政院,賠償收入,,2.5.1.1
2013,0403100301,NaN,一般賠償收入,罰款及賠償收入,主計總處,賠償收入,,2.6.1.1
2013,0403300201,NaN,沒入金,罰款及賠償收入,人事行政總處,沒入及沒收財物,,2.7.1.1
2013,0403300301,NaN,一般賠償收入,罰款及賠償收入,人事行政總處,賠償收入,,2.7.2.1
2013,0403310301,NaN,一般賠償收入,罰款及賠償收入,公務人力發展中心,賠償收入,,2.8.1.1
2013,0403330301,NaN,一般賠償收入,罰款及賠償收入,地方行政研習中心,賠償收入,,2.9.1.1
2013,0403400301,100000,一般賠償收入,罰款及賠償收入,國立故宮博物院,賠償收入,,2.10.1.1
2013,0403500301,NaN,一般賠償收入,罰款及賠償收入,經濟建設委員會,賠償收入,,2.11.1.1
2013,0403640301,NaN,一般賠償收入,罰款及賠償收入,客家委員會及所屬,賠償收入,,2.12.1.1
2013,0403670101,NaN,罰金罰鍰,罰款及賠償收入,中央選舉委員會及所屬,罰金罰鍰及怠金,,2.13.1.1
2013,0403670201,NaN,沒入金,罰款及賠償收入,中央選舉委員會及所屬,沒入及沒收財物,,2.13.2.1
2013,0403670301,NaN,一般賠償收入,罰款及賠償收入,中央選舉委員會及所屬,賠償收入,,2.13.3.1
2013,0403800301,NaN,一般賠償收入,罰款及賠償收入,研究發展考核委員會,賠償收入,,2.14.1.1
2013,0403810301,94000,一般賠償收入,罰款及賠償收入,檔案管理局,賠償收入,,2.15.1.1
2013,0403820101,200866000,罰金罰鍰,罰款及賠償收入,公平交易委員會,罰金罰鍰及怠金,,2.16.1.1
2013,0403820301,NaN,一般賠償收入,罰款及賠償收入,公平交易委員會,賠償收入,,2.16.2.1
2013,0403850101,56828000,罰金罰鍰,罰款及賠償收入,國家通訊傳播委員會,罰金罰鍰及怠金,,2.17.1.1
2013,0403850102,NaN,怠金,罰款及賠償收入,國家通訊傳播委員會,罰金罰鍰及怠金,,2.17.1.2
2013,0403850202,NaN,沒收物變價,罰款及賠償收入,國家通訊傳播委員會,沒入及沒收財物,,2.17.2.1
2013,0403850301,NaN,一般賠償收入,罰款及賠償收入,國家通訊傳播委員會,賠償收入,,2.17.3.1
2013,0403900301,NaN,一般賠償收入,罰款及賠償收入,大陸委員會,賠償收入,,2.18.1.1
2013,0403950101,300000,罰金罰鍰,罰款及賠償收入,公共工程委員會,罰金罰鍰及怠金,,2.19.1.1
2013,0403950301,NaN,一般賠償收入,罰款及賠償收入,公共工程委員會,賠償收入,,2.19.2.1
2013,0403970301,NaN,一般賠償收入,罰款及賠償收入,原住民族委員會,賠償收入,,2.20.1.1
2013,0403960301,NaN,一般賠償收入,罰款及賠償收入,文化園區管理局,賠償收入,,2.21.1.1
2013,0404010301,NaN,一般賠償收入,罰款及賠償收入,立法院,賠償收入,,2.22.1.1
2013,0405010301,NaN,一般賠償收入,罰款及賠償收入,司法院,賠償收入,,2.23.1.1
2013,0405200301,NaN,一般賠償收入,罰款及賠償收入,公務員懲戒委員會,賠償收入,,2.24.1.1
2013,0405250301,NaN,一般賠償收入,罰款及賠償收入,司法人員研習所,賠償收入,,2.25.1.1
2013,0405300101,109000,罰金罰鍰,罰款及賠償收入,臺灣高等法院,罰金罰鍰及怠金,,2.26.1.1
2013,0405300201,3171000,沒入金,罰款及賠償收入,臺灣高等法院,沒入及沒收財物,,2.26.2.1
2013,0405300302,90000,賠償求償收入,罰款及賠償收入,臺灣高等法院,賠償收入,,2.26.3.1
2013,0405310101,20000,罰金罰鍰,罰款及賠償收入,臺灣高等法院臺中分院,罰金罰鍰及怠金,,2.27.1.1
2013,0405310201,760000,沒入金,罰款及賠償收入,臺灣高等法院臺中分院,沒入及沒收財物,,2.27.2.1
2013,0405320101,10000,罰金罰鍰,罰款及賠償收入,臺灣高等法院臺南分院,罰金罰鍰及怠金,,2.28.1.1
2013,0405320201,500000,沒入金,罰款及賠償收入,臺灣高等法院臺南分院,沒入及沒收財物,,2.28.2.1
2013,0405320301,NaN,一般賠償收入,罰款及賠償收入,臺灣高等法院臺南分院,賠償收入,,2.28.3.1
2013,0405330101,10000,罰金罰鍰,罰款及賠償收入,臺灣高等法院高雄分院,罰金罰鍰及怠金,,2.29.1.1
2013,0405330201,1000000,沒入金,罰款及賠償收入,臺灣高等法院高雄分院,沒入及沒收財物,,2.29.2.1
2013,0405340101,10000,罰金罰鍰,罰款及賠償收入,臺灣高等法院花蓮分院,罰金罰鍰及怠金,,2.30.1.1
2013,0405340201,100000,沒入金,罰款及賠償收入,臺灣高等法院花蓮分院,沒入及沒收財物,,2.30.2.1
2013,0405340301,NaN,一般賠償收入,罰款及賠償收入,臺灣高等法院花蓮分院,賠償收入,,2.30.3.1
2013,0405410101,206000,罰金罰鍰,罰款及賠償收入,臺灣臺北地方法院,罰金罰鍰及怠金,,2.31.1.1
2013,0405410201,29566000,沒入金,罰款及賠償收入,臺灣臺北地方法院,沒入及沒收財物,,2.31.2.1
2013,0405410301,NaN,一般賠償收入,罰款及賠償收入,臺灣臺北地方法院,賠償收入,,2.31.3.1
2013,0405420101,45000,罰金罰鍰,罰款及賠償收入,臺灣士林地方法院,罰金罰鍰及怠金,,2.32.1.1
2013,0405420201,4736000,沒入金,罰款及賠償收入,臺灣士林地方法院,沒入及沒收財物,,2.32.2.1
2013,0405430101,50000,罰金罰鍰,罰款及賠償收入,臺灣新北地方法院,罰金罰鍰及怠金,,2.33.1.1
2013,0405430201,12100000,沒入金,罰款及賠償收入,臺灣新北地方法院,沒入及沒收財物,,2.33.2.1
2013,0405470101,56000,罰金罰鍰,罰款及賠償收入,臺灣桃園地方法院,罰金罰鍰及怠金,,2.34.1.1
2013,0405470201,11550000,沒入金,罰款及賠償收入,臺灣桃園地方法院,沒入及沒收財物,,2.34.2.1
2013,0405470301,NaN,一般賠償收入,罰款及賠償收入,臺灣桃園地方法院,賠償收入,,2.34.3.1
2013,0405480101,157000,罰金罰鍰,罰款及賠償收入,臺灣新竹地方法院,罰金罰鍰及怠金,,2.35.1.1
2013,0405480201,2350000,沒入金,罰款及賠償收入,臺灣新竹地方法院,沒入及沒收財物,,2.35.2.1
2013,0405490101,15000,罰金罰鍰,罰款及賠償收入,臺灣苗栗地方法院,罰金罰鍰及怠金,,2.36.1.1
2013,0405490201,1906000,沒入金,罰款及賠償收入,臺灣苗栗地方法院,沒入及沒收財物,,2.36.2.1
2013,0405500101,468000,罰金罰鍰,罰款及賠償收入,臺灣臺中地方法院,罰金罰鍰及怠金,,2.37.1.1
2013,0405500201,16400000,沒入金,罰款及賠償收入,臺灣臺中地方法院,沒入及沒收財物,,2.37.2.1
2013,0405510101,20000,罰金罰鍰,罰款及賠償收入,臺灣南投地方法院,罰金罰鍰及怠金,,2.38.1.1
2013,0405510201,1000000,沒入金,罰款及賠償收入,臺灣南投地方法院,沒入及沒收財物,,2.38.2.1
2013,0405510301,NaN,一般賠償收入,罰款及賠償收入,臺灣南投地方法院,賠償收入,,2.38.3.1
2013,0405520101,70000,罰金罰鍰,罰款及賠償收入,臺灣彰化地方法院,罰金罰鍰及怠金,,2.39.1.1
2013,0405520201,6045000,沒入金,罰款及賠償收入,臺灣彰化地方法院,沒入及沒收財物,,2.39.2.1
2013,0405530101,8000,罰金罰鍰,罰款及賠償收入,臺灣雲林地方法院,罰金罰鍰及怠金,,2.40.1.1
2013,0405530201,3500000,沒入金,罰款及賠償收入,臺灣雲林地方法院,沒入及沒收財物,,2.40.2.1
2013,0405530301,NaN,一般賠償收入,罰款及賠償收入,臺灣雲林地方法院,賠償收入,,2.40.3.1
2013,0405540101,50000,罰金罰鍰,罰款及賠償收入,臺灣嘉義地方法院,罰金罰鍰及怠金,,2.41.1.1
2013,0405540201,1700000,沒入金,罰款及賠償收入,臺灣嘉義地方法院,沒入及沒收財物,,2.41.2.1
2013,0405540301,NaN,一般賠償收入,罰款及賠償收入,臺灣嘉義地方法院,賠償收入,,2.41.3.1
2013,0405560101,60000,罰金罰鍰,罰款及賠償收入,臺灣臺南地方法院,罰金罰鍰及怠金,,2.42.1.1
2013,0405560201,8000000,沒入金,罰款及賠償收入,臺灣臺南地方法院,沒入及沒收財物,,2.42.2.1
2013,0405560301,NaN,一般賠償收入,罰款及賠償收入,臺灣臺南地方法院,賠償收入,,2.42.3.1
2013,0405580101,NaN,罰金罰鍰,罰款及賠償收入,臺灣高雄地方法院,罰金罰鍰及怠金,,2.43.1.1
2013,0405580102,NaN,怠金,罰款及賠償收入,臺灣高雄地方法院,罰金罰鍰及怠金,,2.43.1.2
2013,0405580201,12903000,沒入金,罰款及賠償收入,臺灣高雄地方法院,沒入及沒收財物,,2.43.2.1
2013,0405580301,NaN,一般賠償收入,罰款及賠償收入,臺灣高雄地方法院,賠償收入,,2.43.3.1
2013,0405590101,10000,罰金罰鍰,罰款及賠償收入,臺灣屏東地方法院,罰金罰鍰及怠金,,2.44.1.1
2013,0405590201,3800000,沒入金,罰款及賠償收入,臺灣屏東地方法院,沒入及沒收財物,,2.44.2.1
2013,0405590301,NaN,一般賠償收入,罰款及賠償收入,臺灣屏東地方法院,賠償收入,,2.44.3.1
2013,0405600101,10000,罰金罰鍰,罰款及賠償收入,臺灣臺東地方法院,罰金罰鍰及怠金,,2.45.1.1
2013,0405600201,300000,沒入金,罰款及賠償收入,臺灣臺東地方法院,沒入及沒收財物,,2.45.2.1
2013,0405600301,NaN,一般賠償收入,罰款及賠償收入,臺灣臺東地方法院,賠償收入,,2.45.3.1
2013,0405610101,10000,罰金罰鍰,罰款及賠償收入,臺灣花蓮地方法院,罰金罰鍰及怠金,,2.46.1.1
2013,0405610201,210000,沒入金,罰款及賠償收入,臺灣花蓮地方法院,沒入及沒收財物,,2.46.2.1
2013,0405620101,1000,罰金罰鍰,罰款及賠償收入,臺灣宜蘭地方法院,罰金罰鍰及怠金,,2.47.1.1
2013,0405620201,1200000,沒入金,罰款及賠償收入,臺灣宜蘭地方法院,沒入及沒收財物,,2.47.2.1
2013,0405620301,NaN,一般賠償收入,罰款及賠償收入,臺灣宜蘭地方法院,賠償收入,,2.47.3.1
2013,0405630101,30000,罰金罰鍰,罰款及賠償收入,臺灣基隆地方法院,罰金罰鍰及怠金,,2.48.1.1
2013,0405630201,800000,沒入金,罰款及賠償收入,臺灣基隆地方法院,沒入及沒收財物,,2.48.2.1
2013,0405640101,1000,罰金罰鍰,罰款及賠償收入,臺灣澎湖地方法院,罰金罰鍰及怠金,,2.49.1.1
2013,0405640201,158000,沒入金,罰款及賠償收入,臺灣澎湖地方法院,沒入及沒收財物,,2.49.2.1
2013,0405800101,1000,罰金罰鍰,罰款及賠償收入,臺灣高雄少年及家事法院,罰金罰鍰及怠金,,2.50.1.1
2013,0405800201,100000,沒入金,罰款及賠償收入,臺灣高雄少年及家事法院,沒入及沒收財物,,2.50.2.1
2013,0405910101,6000,罰金罰鍰,罰款及賠償收入,福建金門地方法院,罰金罰鍰及怠金,,2.51.1.1
2013,0405910201,55000,沒入金,罰款及賠償收入,福建金門地方法院,沒入及沒收財物,,2.51.2.1
2013,0405930301,NaN,一般賠償收入,罰款及賠償收入,福建連江地方法院,賠償收入,,2.52.1.1
2013,0406010301,NaN,一般賠償收入,罰款及賠償收入,考試院,賠償收入,,2.53.1.1
2013,0406100301,NaN,一般賠償收入,罰款及賠償收入,考選部,賠償收入,,2.54.1.1
2013,0406200301,NaN,一般賠償收入,罰款及賠償收入,銓敘部,賠償收入,,2.55.1.1
2013,0406400301,NaN,一般賠償收入,罰款及賠償收入,國家文官學院及所屬,賠償收入,,2.56.1.1
2013,0406600301,NaN,一般賠償收入,罰款及賠償收入,公務人員退休撫卹基金管理委員會,賠償收入,,2.57.1.1
2013,0407010101,18600000,罰金罰鍰,罰款及賠償收入,監察院,罰金罰鍰及怠金,,2.58.1.1
2013,0407010201,1500000,沒入金,罰款及賠償收入,監察院,沒入及沒收財物,,2.58.2.1
2013,0407010301,100000,一般賠償收入,罰款及賠償收入,監察院,賠償收入,,2.58.3.1
2013,0407100301,NaN,一般賠償收入,罰款及賠償收入,審計部,賠償收入,,2.59.1.1
2013,0407620301,NaN,一般賠償收入,罰款及賠償收入,審計部新北市審計處,賠償收入,,2.60.1.1
2013,0407640301,NaN,一般賠償收入,罰款及賠償收入,審計部臺中市審計處,賠償收入,,2.61.1.1
2013,0408010101,NaN,罰金罰鍰,罰款及賠償收入,內政部,罰金罰鍰及怠金,,2.62.1.1
2013,0408010301,450000,一般賠償收入,罰款及賠償收入,內政部,賠償收入,,2.62.2.1
2013,0408110101,1595000,罰金罰鍰,罰款及賠償收入,營建署及所屬,罰金罰鍰及怠金,,2.63.1.1
2013,0408110301,3679000,一般賠償收入,罰款及賠償收入,營建署及所屬,賠償收入,,2.63.2.1
2013,0408210101,332000,罰金罰鍰,罰款及賠償收入,警政署及所屬,罰金罰鍰及怠金,,2.64.1.1
2013,0408210301,20915000,一般賠償收入,罰款及賠償收入,警政署及所屬,賠償收入,,2.64.2.1
2013,0408410301,4000000,一般賠償收入,罰款及賠償收入,中央警察大學,賠償收入,,2.65.1.1
2013,0408510101,NaN,罰金罰鍰,罰款及賠償收入,消防署及所屬,罰金罰鍰及怠金,,2.66.1.1
2013,0408510301,NaN,一般賠償收入,罰款及賠償收入,消防署及所屬,賠償收入,,2.66.2.1
2013,0408550301,552000,一般賠償收入,罰款及賠償收入,役政署,賠償收入,,2.67.1.1
2013,0408580101,174580000,罰金罰鍰,罰款及賠償收入,入出國及移民署,罰金罰鍰及怠金,,2.68.1.1
2013,0408580301,200000,一般賠償收入,罰款及賠償收入,入出國及移民署,賠償收入,,2.68.2.1
2013,0408610301,NaN,一般賠償收入,罰款及賠償收入,建築研究所,賠償收入,,2.69.1.1
2013,0408650301,2650000,一般賠償收入,罰款及賠償收入,空中勤務總隊,賠償收入,,2.70.1.1
2013,0408710301,NaN,一般賠償收入,罰款及賠償收入,兒童局,賠償收入,,2.71.1.1
2013,0411010301,1803000,一般賠償收入,罰款及賠償收入,外交部,賠償收入,,2.72.1.1
2013,0411100301,NaN,一般賠償收入,罰款及賠償收入,領事事務局,賠償收入,,2.73.1.1
2013,0414010301,10000,一般賠償收入,罰款及賠償收入,國防部,賠償收入,,2.74.1.1
2013,0414020101,24000000,罰金罰鍰,罰款及賠償收入,國防部所屬,罰金罰鍰及怠金,,2.75.1.1
2013,0414020201,29330000,沒入金,罰款及賠償收入,國防部所屬,沒入及沒收財物,,2.75.2.1
2013,0414020202,NaN,沒收物變價,罰款及賠償收入,國防部所屬,沒入及沒收財物,,2.75.2.2
2013,0414020301,352083000,一般賠償收入,罰款及賠償收入,國防部所屬,賠償收入,,2.75.3.1
2013,0417010301,48000,一般賠償收入,罰款及賠償收入,財政部,賠償收入,,2.76.1.1
2013,0417100101,4958000,罰金罰鍰,罰款及賠償收入,國庫署,罰金罰鍰及怠金,,2.77.1.1
2013,0417100301,NaN,一般賠償收入,罰款及賠償收入,國庫署,賠償收入,,2.77.2.1
2013,0417200301,NaN,一般賠償收入,罰款及賠償收入,賦稅署,賠償收入,,2.78.1.1
2013,0417250101,3152184000,罰金罰鍰,罰款及賠償收入,臺北國稅局,罰金罰鍰及怠金,,2.79.1.1
2013,0417250301,NaN,一般賠償收入,罰款及賠償收入,臺北國稅局,賠償收入,,2.79.2.1
2013,0417270101,692667000,罰金罰鍰,罰款及賠償收入,高雄國稅局,罰金罰鍰及怠金,,2.80.1.1
2013,0417270201,NaN,沒入金,罰款及賠償收入,高雄國稅局,沒入及沒收財物,,2.80.2.1
2013,0417270301,NaN,一般賠償收入,罰款及賠償收入,高雄國稅局,賠償收入,,2.80.3.1
2013,0417290101,2157394000,罰金罰鍰,罰款及賠償收入,北區國稅局及所屬,罰金罰鍰及怠金,,2.81.1.1
2013,0417290301,NaN,一般賠償收入,罰款及賠償收入,北區國稅局及所屬,賠償收入,,2.81.2.1
2013,0417310101,1265883000,罰金罰鍰,罰款及賠償收入,中區國稅局及所屬,罰金罰鍰及怠金,,2.82.1.1
2013,0417310301,NaN,一般賠償收入,罰款及賠償收入,中區國稅局及所屬,賠償收入,,2.82.2.1
2013,0417330101,839601000,罰金罰鍰,罰款及賠償收入,南區國稅局及所屬,罰金罰鍰及怠金,,2.83.1.1
2013,0417330301,NaN,一般賠償收入,罰款及賠償收入,南區國稅局及所屬,賠償收入,,2.83.2.1
2013,0417350101,450942000,罰金罰鍰,罰款及賠償收入,關務署及所屬,罰金罰鍰及怠金,,2.84.1.1
2013,0417350202,158467000,沒收物變價,罰款及賠償收入,關務署及所屬,沒入及沒收財物,,2.84.2.1
2013,0417350301,NaN,一般賠償收入,罰款及賠償收入,關務署及所屬,賠償收入,,2.84.3.1
2013,0417400301,NaN,一般賠償收入,罰款及賠償收入,國有財產署及所屬,賠償收入,,2.85.1.1
2013,0417600301,125000,一般賠償收入,罰款及賠償收入,財政資訊中心,賠償收入,,2.86.1.1
2013,0420010101,NaN,罰金罰鍰,罰款及賠償收入,教育部,罰金罰鍰及怠金,,2.87.1.1
2013,0420010301,11700000,一般賠償收入,罰款及賠償收入,教育部,賠償收入,,2.87.2.1
2013,0420100101,NaN,罰金罰鍰,罰款及賠償收入,國民及學前教育署,罰金罰鍰及怠金,,2.88.1.1
2013,0420100201,NaN,沒入金,罰款及賠償收入,國民及學前教育署,沒入及沒收財物,,2.88.2.1
2013,0420100301,NaN,一般賠償收入,罰款及賠償收入,國民及學前教育署,賠償收入,,2.88.3.1
2013,0420200301,NaN,一般賠償收入,罰款及賠償收入,體育署,賠償收入,,2.89.1.1
2013,0420300301,NaN,一般賠償收入,罰款及賠償收入,青年發展署,賠償收入,,2.90.1.1
2013,0421710301,5000,一般賠償收入,罰款及賠償收入,國立中國醫藥研究所,賠償收入,,2.91.1.1
2013,0421730301,NaN,一般賠償收入,罰款及賠償收入,國家圖書館,賠償收入,,2.92.1.1
2013,0421800301,260000,一般賠償收入,罰款及賠償收入,國立公共資訊圖書館,賠償收入,,2.93.1.1
2013,0421870301,NaN,一般賠償收入,罰款及賠償收入,國立教育廣播電臺,賠償收入,,2.94.1.1
2013,0421900301,NaN,一般賠償收入,罰款及賠償收入,國家教育研究院,賠償收入,,2.95.1.1
2013,0423010301,444000,一般賠償收入,罰款及賠償收入,法務部,賠償收入,,2.96.1.1
2013,0423010302,17574000,賠償求償收入,罰款及賠償收入,法務部,賠償收入,,2.96.1.2
2013,0423100301,25000,一般賠償收入,罰款及賠償收入,司法官訓練所,賠償收入,,2.97.1.1
2013,0423150301,38000,一般賠償收入,罰款及賠償收入,法醫研究所,賠償收入,,2.98.1.1
2013,0423160101,87577000,罰金罰鍰,罰款及賠償收入,廉政署,罰金罰鍰及怠金,,2.99.1.1
2013,0423160301,2000,一般賠償收入,罰款及賠償收入,廉政署,賠償收入,,2.99.2.1
2013,0423170201,26000,沒入金,罰款及賠償收入,矯正署及所屬,沒入及沒收財物,,2.100.1.1
2013,0423170301,3162000,一般賠償收入,罰款及賠償收入,矯正署及所屬,賠償收入,,2.100.2.1
2013,0423180301,129000,一般賠償收入,罰款及賠償收入,行政執行署及所屬,賠償收入,,2.101.1.1
2013,0423200301,14000,一般賠償收入,罰款及賠償收入,最高法院檢察署,賠償收入,,2.102.1.1
2013,0423300101,NaN,罰金罰鍰,罰款及賠償收入,臺灣高等法院檢察署,罰金罰鍰及怠金,,2.103.1.1
2013,0423300301,56000,一般賠償收入,罰款及賠償收入,臺灣高等法院檢察署,賠償收入,,2.103.2.1
2013,0423310101,1140000,罰金罰鍰,罰款及賠償收入,臺灣高等法院臺中分院檢察署,罰金罰鍰及怠金,,2.104.1.1
2013,0423310301,4000,一般賠償收入,罰款及賠償收入,臺灣高等法院臺中分院檢察署,賠償收入,,2.104.2.1
2013,0423320101,1068000,罰金罰鍰,罰款及賠償收入,臺灣高等法院臺南分院檢察署,罰金罰鍰及怠金,,2.105.1.1
2013,0423330101,3935000,罰金罰鍰,罰款及賠償收入,臺灣高等法院高雄分院檢察署,罰金罰鍰及怠金,,2.106.1.1
2013,0423340101,636000,罰金罰鍰,罰款及賠償收入,臺灣高等法院花蓮分院檢察署,罰金罰鍰及怠金,,2.107.1.1
2013,0423410101,586514000,罰金罰鍰,罰款及賠償收入,臺灣臺北地方法院檢察署,罰金罰鍰及怠金,,2.108.1.1
2013,0423410201,195015000,沒入金,罰款及賠償收入,臺灣臺北地方法院檢察署,沒入及沒收財物,,2.108.2.1
2013,0423410202,2592000,沒收物變價,罰款及賠償收入,臺灣臺北地方法院檢察署,沒入及沒收財物,,2.108.2.2
2013,0423410301,13000,一般賠償收入,罰款及賠償收入,臺灣臺北地方法院檢察署,賠償收入,,2.108.3.1
2013,0423420101,263873000,罰金罰鍰,罰款及賠償收入,臺灣士林地方法院檢察署,罰金罰鍰及怠金,,2.109.1.1
2013,0423420201,47912000,沒入金,罰款及賠償收入,臺灣士林地方法院檢察署,沒入及沒收財物,,2.109.2.1
2013,0423420202,624000,沒收物變價,罰款及賠償收入,臺灣士林地方法院檢察署,沒入及沒收財物,,2.109.2.2
2013,0423420301,NaN,一般賠償收入,罰款及賠償收入,臺灣士林地方法院檢察署,賠償收入,,2.109.3.1
2013,0423430101,914884000,罰金罰鍰,罰款及賠償收入,臺灣新北地方法院檢察署,罰金罰鍰及怠金,,2.110.1.1
2013,0423430201,149227000,沒入金,罰款及賠償收入,臺灣新北地方法院檢察署,沒入及沒收財物,,2.110.2.1
2013,0423430202,4329000,沒收物變價,罰款及賠償收入,臺灣新北地方法院檢察署,沒入及沒收財物,,2.110.2.2
2013,0423430301,93000,一般賠償收入,罰款及賠償收入,臺灣新北地方法院檢察署,賠償收入,,2.110.3.1
2013,0423470101,728580000,罰金罰鍰,罰款及賠償收入,臺灣桃園地方法院檢察署,罰金罰鍰及怠金,,2.111.1.1
2013,0423470201,120698000,沒入金,罰款及賠償收入,臺灣桃園地方法院檢察署,沒入及沒收財物,,2.111.2.1
2013,0423470202,1181000,沒收物變價,罰款及賠償收入,臺灣桃園地方法院檢察署,沒入及沒收財物,,2.111.2.2
2013,0423470301,15000,一般賠償收入,罰款及賠償收入,臺灣桃園地方法院檢察署,賠償收入,,2.111.3.1
2013,0423480101,232869000,罰金罰鍰,罰款及賠償收入,臺灣新竹地方法院檢察署,罰金罰鍰及怠金,,2.112.1.1
2013,0423480201,42109000,沒入金,罰款及賠償收入,臺灣新竹地方法院檢察署,沒入及沒收財物,,2.112.2.1
2013,0423480202,876000,沒收物變價,罰款及賠償收入,臺灣新竹地方法院檢察署,沒入及沒收財物,,2.112.2.2
2013,0423480301,15000,一般賠償收入,罰款及賠償收入,臺灣新竹地方法院檢察署,賠償收入,,2.112.3.1
2013,0423490101,136819000,罰金罰鍰,罰款及賠償收入,臺灣苗栗地方法院檢察署,罰金罰鍰及怠金,,2.113.1.1
2013,0423490201,34324000,沒入金,罰款及賠償收入,臺灣苗栗地方法院檢察署,沒入及沒收財物,,2.113.2.1
2013,0423490202,471000,沒收物變價,罰款及賠償收入,臺灣苗栗地方法院檢察署,沒入及沒收財物,,2.113.2.2
2013,0423490301,5000,一般賠償收入,罰款及賠償收入,臺灣苗栗地方法院檢察署,賠償收入,,2.113.3.1
2013,0423500101,704637000,罰金罰鍰,罰款及賠償收入,臺灣臺中地方法院檢察署,罰金罰鍰及怠金,,2.114.1.1
2013,0423500201,187596000,沒入金,罰款及賠償收入,臺灣臺中地方法院檢察署,沒入及沒收財物,,2.114.2.1
2013,0423500202,1668000,沒收物變價,罰款及賠償收入,臺灣臺中地方法院檢察署,沒入及沒收財物,,2.114.2.2
2013,0423500301,11000,一般賠償收入,罰款及賠償收入,臺灣臺中地方法院檢察署,賠償收入,,2.114.3.1
2013,0423510101,122855000,罰金罰鍰,罰款及賠償收入,臺灣南投地方法院檢察署,罰金罰鍰及怠金,,2.115.1.1
2013,0423510201,16660000,沒入金,罰款及賠償收入,臺灣南投地方法院檢察署,沒入及沒收財物,,2.115.2.1
2013,0423510202,648000,沒收物變價,罰款及賠償收入,臺灣南投地方法院檢察署,沒入及沒收財物,,2.115.2.2
2013,0423510301,34000,一般賠償收入,罰款及賠償收入,臺灣南投地方法院檢察署,賠償收入,,2.115.3.1
2013,0423520101,268582000,罰金罰鍰,罰款及賠償收入,臺灣彰化地方法院檢察署,罰金罰鍰及怠金,,2.116.1.1
2013,0423520201,76502000,沒入金,罰款及賠償收入,臺灣彰化地方法院檢察署,沒入及沒收財物,,2.116.2.1
2013,0423520202,1518000,沒收物變價,罰款及賠償收入,臺灣彰化地方法院檢察署,沒入及沒收財物,,2.116.2.2
2013,0423520301,1000,一般賠償收入,罰款及賠償收入,臺灣彰化地方法院檢察署,賠償收入,,2.116.3.1
2013,0423530101,107313000,罰金罰鍰,罰款及賠償收入,臺灣雲林地方法院檢察署,罰金罰鍰及怠金,,2.117.1.1
2013,0423530201,31255000,沒入金,罰款及賠償收入,臺灣雲林地方法院檢察署,沒入及沒收財物,,2.117.2.1
2013,0423530202,643000,沒收物變價,罰款及賠償收入,臺灣雲林地方法院檢察署,沒入及沒收財物,,2.117.2.2
2013,0423530301,21000,一般賠償收入,罰款及賠償收入,臺灣雲林地方法院檢察署,賠償收入,,2.117.3.1
2013,0423540101,207628000,罰金罰鍰,罰款及賠償收入,臺灣嘉義地方法院檢察署,罰金罰鍰及怠金,,2.118.1.1
2013,0423540201,25535000,沒入金,罰款及賠償收入,臺灣嘉義地方法院檢察署,沒入及沒收財物,,2.118.2.1
2013,0423540202,739000,沒收物變價,罰款及賠償收入,臺灣嘉義地方法院檢察署,沒入及沒收財物,,2.118.2.2
2013,0423540301,284000,一般賠償收入,罰款及賠償收入,臺灣嘉義地方法院檢察署,賠償收入,,2.118.3.1
2013,0423560101,343604000,罰金罰鍰,罰款及賠償收入,臺灣臺南地方法院檢察署,罰金罰鍰及怠金,,2.119.1.1
2013,0423560201,84875000,沒入金,罰款及賠償收入,臺灣臺南地方法院檢察署,沒入及沒收財物,,2.119.2.1
2013,0423560202,1371000,沒收物變價,罰款及賠償收入,臺灣臺南地方法院檢察署,沒入及沒收財物,,2.119.2.2
2013,0423560301,32000,一般賠償收入,罰款及賠償收入,臺灣臺南地方法院檢察署,賠償收入,,2.119.3.1
2013,0423580101,627190000,罰金罰鍰,罰款及賠償收入,臺灣高雄地方法院檢察署,罰金罰鍰及怠金,,2.120.1.1
2013,0423580201,158724000,沒入金,罰款及賠償收入,臺灣高雄地方法院檢察署,沒入及沒收財物,,2.120.2.1
2013,0423580202,2177000,沒收物變價,罰款及賠償收入,臺灣高雄地方法院檢察署,沒入及沒收財物,,2.120.2.2
2013,0423580301,16000,一般賠償收入,罰款及賠償收入,臺灣高雄地方法院檢察署,賠償收入,,2.120.3.1
2013,0423590101,203298000,罰金罰鍰,罰款及賠償收入,臺灣屏東地方法院檢察署,罰金罰鍰及怠金,,2.121.1.1
